time,thscode,chg_factor
2023-03-30,601009.SH,0.8361497419977919
2023-03-30,603025.SH,1.0
2023-03-30,300978.SZ,1.0
2023-03-30,300786.SZ,1.0
2023-03-30,000935.SZ,0.7348240284810834
2023-03-30,002388.SZ,1.0
2023-03-30,600587.SH,1.0
2023-03-30,300597.SZ,0.7811395742286715
2023-03-30,600037.SH,0.8042751583197327
2023-03-30,600763.SH,0.6624500998004099
2023-03-30,603127.SH,1.0
2023-03-30,600127.SH,0.7866378441201309
2023-03-30,300426.SZ,0.8536212911836254
2023-03-30,600426.SH,0.6776626355084854
2023-03-30,688063.SH,1.0
2023-03-30,300386.SZ,0.8692227623734076
2023-03-30,300747.SZ,0.6236968739009899
2023-03-30,603730.SH,0.19809584481805248
2023-03-30,603960.SH,0.6197737181945046
2023-03-30,002322.SZ,0.6843257186834799
2023-03-30,002759.SZ,0.7564396513481929
2023-03-30,300231.SZ,0.9268931210392674
2023-03-30,301197.SZ,1.0
2023-03-30,835508.BJ,1.0
2023-03-30,002742.SZ,1.0
2023-03-30,600599.SH,0.5540672951807004
2023-03-30,603538.SH,0.7283671953633741
2023-03-30,600321.SH,1.0
2023-03-30,002942.SZ,0.3530121765060793
2023-03-30,600595.SH,0.7931779344372759
2023-03-30,300647.SZ,1.0
2023-03-30,603221.SH,1.0
2023-03-30,000586.SZ,0.793217535152986
2023-03-30,002558.SZ,0.6210455550631332
2023-03-30,300162.SZ,0.9321354096399017
2023-03-30,600370.SH,0.625590367554051
2023-03-30,430489.BJ,1.0
2023-03-30,300696.SZ,0.810224388401369
2023-03-30,603316.SH,0.6538105001059665
2023-03-30,301192.SZ,1.0
2023-03-30,000788.SZ,0.7418412645199772
2023-03-30,600085.SH,0.4755201334434719
2023-03-30,002876.SZ,0.9447120209181776
2023-03-30,605318.SH,1.0
2023-03-30,688685.SH,1.0
2023-03-30,002020.SZ,0.8292232116949613
2023-03-30,301095.SZ,1.0
2023-03-30,002497.SZ,0.9860954021033917
2023-03-30,300672.SZ,0.6620931855885283
2023-03-30,300787.SZ,0.7573980346185837
2023-03-30,600259.SH,0.6073549488306806
2023-03-30,000017.SZ,1.0
2023-03-30,603178.SH,0.3489102674250854
2023-03-30,600880.SH,0.6439873098654292
2023-03-30,002987.SZ,1.0
2023-03-30,300695.SZ,0.2950783839000821
2023-03-30,603055.SH,1.0
2023-03-30,002332.SZ,0.7815253516290367
2023-03-30,002780.SZ,0.9374750014798833
2023-03-30,600986.SH,0.9395051037611806
2023-03-30,002641.SZ,0.4513666960129302
2023-03-30,600242.SH,0.8774565910164133
2023-03-30,688819.SH,1.0
2023-03-30,688690.SH,1.0
2023-03-30,300387.SZ,1.0
2023-03-30,002666.SZ,0.7791415039926907
2023-03-30,600298.SH,0.6157835339295938
2023-03-30,001260.SZ,1.0
2023-03-30,600561.SH,0.7229572900144977
2023-03-30,300317.SZ,1.0
2023-03-30,002376.SZ,0.8532876743804003
2023-03-30,002299.SZ,0.5226169224522578
2023-03-30,002102.SZ,0.7943799335304698
2023-03-30,601601.SH,0.8024659130424607
2023-03-30,688416.SH,1.0
2023-03-30,300947.SZ,0.933967961825703
2023-03-30,301257.SZ,1.0
2023-03-30,000089.SZ,0.43030605389983834
2023-03-30,836247.BJ,1.0
2023-03-30,002194.SZ,0.806141750107872
2023-03-30,688201.SH,0.9726091568345383
2023-03-30,601002.SH,1.0
2023-03-30,830964.BJ,0.8647631969808013
2023-03-30,605180.SH,1.0
2023-03-30,688683.SH,1.0
2023-03-30,002622.SZ,0.7618977463919375
2023-03-30,601866.SH,0.45843051455599165
2023-03-30,688135.SH,1.0
2023-03-30,300377.SZ,0.918924606018548
2023-03-30,688630.SH,1.0
2023-03-30,600138.SH,0.770098632294438
2023-03-30,000959.SZ,0.47232580135830304
2023-03-30,600917.SH,1.0
2023-03-30,300687.SZ,1.0
2023-03-30,002142.SZ,0.8103010764206439
2023-03-30,301278.SZ,1.0
2023-03-30,601990.SH,0.702746276182944
2023-03-30,600353.SH,0.7372019102732104
2023-03-30,601619.SH,0.6851203876524348
2023-03-30,601098.SH,0.35307155902005327
2023-03-30,000028.SZ,0.3478505970184283
2023-03-30,830839.BJ,0.8415206296320531
2023-03-30,603711.SH,0.2903218000037981
2023-03-30,605117.SH,1.0
2023-03-30,688059.SH,1.0
2023-03-30,300997.SZ,1.0
2023-03-30,600119.SH,0.643629176968117
2023-03-30,600281.SH,0.5652168379391603
2023-03-30,688127.SH,1.0
2023-03-30,300782.SZ,1.0
2023-03-30,300806.SZ,1.0
2023-03-30,301122.SZ,1.0
2023-03-30,600543.SH,0.6527481408819118
2023-03-30,300198.SZ,0.9547455251619941
2023-03-30,301211.SZ,1.0
2023-03-30,000809.SZ,0.6570556668085457
2023-03-30,603199.SH,0.5267734550054175
2023-03-30,600613.SH,1.0
2023-03-30,002384.SZ,0.8813546969767823
2023-03-30,600249.SH,0.6012113527272728
2023-03-30,600406.SH,0.4264528314380048
2023-03-30,002951.SZ,0.17695473086419564
2023-03-30,300301.SZ,0.8256739959191097
2023-03-30,000720.SZ,0.5830441700855646
2023-03-30,603535.SH,0.4382998670212753
2023-03-30,002145.SZ,1.0
2023-03-30,600968.SH,0.183481070384255
2023-03-30,603326.SH,0.942175991151917
2023-03-30,600377.SH,0.278683108025386
2023-03-30,002313.SZ,0.833076761972935
2023-03-30,300094.SZ,0.7274265032351217
2023-03-30,601669.SH,1.0
2023-03-30,600892.SH,0.6298075452883843
2023-03-30,002356.SZ,1.0
2023-03-30,002366.SZ,1.0
2023-03-30,003029.SZ,1.0
2023-03-30,300648.SZ,0.897900070587074
2023-03-30,688191.SH,1.0
2023-03-30,002029.SZ,0.6272734232893676
2023-03-30,300930.SZ,1.0
2023-03-30,002157.SZ,0.6723787728360606
2023-03-30,601939.SH,0.9795758839801063
2023-03-30,002141.SZ,0.5994288673363505
2023-03-30,301004.SZ,1.0
2023-03-30,603580.SH,0.3306584670766438
2023-03-30,688488.SH,1.0
2023-03-30,000980.SZ,0.7362207318553544
2023-03-30,600521.SH,0.7485943697441307
2023-03-30,002752.SZ,0.3608375059668616
2023-03-30,601688.SH,0.6569657808725883
2023-03-30,600588.SH,0.5840994168782297
2023-03-30,301139.SZ,1.0
2023-03-30,603128.SH,0.5420681300044224
2023-03-30,002090.SZ,1.0
2023-03-30,002136.SZ,0.6989455357765931
2023-03-30,688338.SH,1.0
2023-03-30,300093.SZ,0.7794152758055501
2023-03-30,000557.SZ,0.8280603896548407
2023-03-30,600033.SH,0.6384026639702701
2023-03-30,601187.SH,1.0
2023-03-30,301234.SZ,1.0
2023-03-30,002400.SZ,0.8059279551489381
2023-03-30,002886.SZ,0.6778531732786711
2023-03-30,603515.SH,1.0
2023-03-30,000422.SZ,0.8292233758308889
2023-03-30,000967.SZ,0.5464843742352603
2023-03-30,600391.SH,0.6398160330886137
2023-03-30,600619.SH,1.0
2023-03-30,603286.SH,0.5262614105999154
2023-03-30,600149.SH,0.8469757470538856
2023-03-30,000915.SZ,0.7799199499536993
2023-03-30,605099.SH,1.0
2023-03-30,600741.SH,0.4168017440374826
2023-03-30,002449.SZ,0.783130074548216
2023-03-30,600126.SH,0.5476983614304949
2023-03-30,603997.SH,1.0
2023-03-30,301276.SZ,1.0
2023-03-30,002899.SZ,0.6611499999999975
2023-03-30,603191.SH,1.0
2023-03-30,001227.SZ,1.0
2023-03-30,002168.SZ,0.8940773454170804
2023-03-30,605338.SH,1.0
2023-03-30,688018.SH,1.0
2023-03-30,002127.SZ,0.8611387019263138
2023-03-30,002208.SZ,0.5234172211560636
2023-03-30,603105.SH,0.6288800000000015
2023-03-30,600169.SH,0.6641642599031605
2023-03-30,002160.SZ,1.0
2023-03-30,300478.SZ,0.7750112972463457
2023-03-30,300553.SZ,0.8290543661973083
2023-03-30,002922.SZ,0.6694355405110605
2023-03-30,603699.SH,0.3308419222974847
2023-03-30,300884.SZ,1.0
2023-03-30,600828.SH,0.17171443369356082
2023-03-30,000856.SZ,0.7000000044052742
2023-03-30,300096.SZ,1.0
2023-03-30,301255.SZ,1.0
2023-03-30,601700.SH,0.7475128408268011
2023-03-30,002085.SZ,0.6137299735770799
2023-03-30,000529.SZ,0.4430850856611585
2023-03-30,300054.SZ,0.9060255965351123
2023-03-30,300500.SZ,0.5284698356256681
2023-03-30,001211.SZ,0.9993023951251049
2023-03-30,300531.SZ,1.0
2023-03-30,300828.SZ,1.0
2023-03-30,300986.SZ,1.0
2023-03-30,301230.SZ,1.0
2023-03-30,000550.SZ,0.31687335316166754
2023-03-30,301306.SZ,1.0
2023-03-30,603000.SH,0.4344477893651422
2023-03-30,605162.SH,1.0
2023-03-30,600895.SH,0.49245050436349824
2023-03-30,002179.SZ,0.5976722183648708
2023-03-30,300454.SZ,0.8252437580682179
2023-03-30,002826.SZ,1.0
2023-03-30,600725.SH,0.7101278375943946
2023-03-30,300842.SZ,1.0
2023-03-30,002583.SZ,1.0
2023-03-30,601921.SH,1.0
2023-03-30,688117.SH,1.0
2023-03-30,300919.SZ,1.0
2023-03-30,002111.SZ,0.6584023831361
2023-03-30,688085.SH,1.0
2023-03-30,688236.SH,1.0
2023-03-30,002896.SZ,0.5078072532095003
2023-03-30,300775.SZ,1.0
2023-03-30,600780.SH,0.42667963496493105
2023-03-30,601199.SH,0.416304806876513
2023-03-30,002573.SZ,0.7464050840343991
2023-03-30,688016.SH,1.0
2023-03-30,603232.SH,0.704204166936015
2023-03-30,603587.SH,0.45786292557688296
2023-03-30,002491.SZ,0.6587007468698658
2023-03-30,601016.SH,1.0
2023-03-30,300264.SZ,1.0
2023-03-30,301177.SZ,1.0
2023-03-30,688015.SH,0.8298487126942412
2023-03-30,003000.SZ,1.0
2023-03-30,300209.SZ,1.0
2023-03-30,000150.SZ,1.0
2023-03-30,002694.SZ,0.7114276164845094
2023-03-30,300515.SZ,0.6172343553702233
2023-03-30,300650.SZ,1.0
2023-03-30,600380.SH,0.544745184253764
2023-03-30,870204.BJ,1.0
2023-03-30,300791.SZ,1.0
2023-03-30,688273.SH,1.0
2023-03-30,833230.BJ,1.0
2023-03-30,002916.SZ,0.3562111570579583
2023-03-30,600530.SH,0.736567445671814
2023-03-30,603223.SH,0.7969754034054075
2023-03-30,301236.SZ,1.0
2023-03-30,002644.SZ,0.38370828951721925
2023-03-30,600778.SH,0.7497782802044751
2023-03-30,300745.SZ,0.9267410762923359
2023-03-30,002380.SZ,1.0
2023-03-30,002101.SZ,0.7055772050072753
2023-03-30,301229.SZ,1.0
2023-03-30,600719.SH,0.6709492940675058
2023-03-30,600448.SH,0.8136538487425125
2023-03-30,603360.SH,0.6981150614051367
2023-03-30,001266.SZ,1.0
2023-03-30,002129.SZ,0.7261118706627312
2023-03-30,688003.SH,1.0
2023-03-30,603228.SH,0.3021954160715456
2023-03-30,600501.SH,0.5314468163488899
2023-03-30,688789.SH,1.0
2023-03-30,300843.SZ,1.0
2023-03-30,603955.SH,0.7691210801650572
2023-03-30,600048.SH,0.595089158459109
2023-03-30,600190.SH,1.0
2023-03-30,688371.SH,1.0
2023-03-30,603066.SH,0.7000999990355904
2023-03-30,688253.SH,1.0
2023-03-30,600165.SH,0.7079796495398372
2023-03-30,688076.SH,1.0
2023-03-30,300808.SZ,0.6996142357087058
2023-03-30,601279.SH,1.0
2023-03-30,688345.SH,1.0
2023-03-30,000411.SZ,0.5808676154723399
2023-03-30,600645.SH,0.8916023876811194
2023-03-30,002465.SZ,0.7338361705131902
2023-03-30,600809.SH,0.43326419892716744
2023-03-30,688228.SH,1.0
2023-03-30,600502.SH,0.6786321716174656
2023-03-30,301282.SZ,1.0
2023-03-30,603466.SH,1.0
2023-03-30,601985.SH,0.4066240682747631
2023-03-30,300736.SZ,1.0
2023-03-30,000911.SZ,0.5779794971402541
2023-03-30,002349.SZ,0.654873735742812
2023-03-30,300813.SZ,1.0
2023-03-30,688257.SH,1.0
2023-03-30,601012.SH,0.808949422806661
2023-03-30,605001.SH,1.0
2023-03-30,002265.SZ,1.0
2023-03-30,600475.SH,0.251897808370883
2023-03-30,301231.SZ,1.0
2023-03-30,600210.SH,0.7354792566368034
2023-03-30,600095.SH,1.0
2023-03-30,830832.BJ,0.9718389626942591
2023-03-30,600250.SH,0.6170902510765895
2023-03-30,600612.SH,0.3056918738166413
2023-03-30,603898.SH,0.3291838624172969
2023-03-30,688435.SH,1.0
2023-03-30,688308.SH,1.0
2023-03-30,834765.BJ,1.0
2023-03-30,688030.SH,1.0
2023-03-30,301065.SZ,1.0
2023-03-30,002781.SZ,1.0
2023-03-30,001366.SZ,1.0
2023-03-30,002051.SZ,0.3634262246649078
2023-03-30,300278.SZ,0.6916502926172567
2023-03-30,300442.SZ,1.0
2023-03-30,000420.SZ,0.7948372634269059
2023-03-30,002277.SZ,0.679775175645385
2023-03-30,601608.SH,0.3272551470863365
2023-03-30,000419.SZ,0.5564650234715268
2023-03-30,603380.SH,0.5487565538028917
2023-03-30,002757.SZ,0.5636424456146746
2023-03-30,300215.SZ,1.0
2023-03-30,600861.SH,0.6576682361107972
2023-03-30,603988.SH,0.765297619047611
2023-03-30,600506.SH,1.0
2023-03-30,688258.SH,1.0
2023-03-30,002576.SZ,0.7097795565216135
2023-03-30,601916.SH,0.8411312027212613
2023-03-30,688065.SH,1.0
2023-03-30,301152.SZ,1.0
2023-03-30,688255.SH,1.0
2023-03-30,002810.SZ,0.6243775384166674
2023-03-30,301314.SZ,1.0
2023-03-30,873167.BJ,1.0
2023-03-30,601969.SH,1.0
2023-03-30,688122.SH,0.7844287309327495
2023-03-30,002933.SZ,0.6594620212044993
2023-03-30,002469.SZ,0.7722212075770394
2023-03-30,688518.SH,1.0
2023-03-30,002470.SZ,0.689530603531972
2023-03-30,300878.SZ,0.9973785951851531
2023-03-30,600378.SH,0.3470876050293074
2023-03-30,002016.SZ,0.460582924022014
2023-03-30,600108.SH,0.7542300843838297
2023-03-30,002206.SZ,0.944821703563434
2023-03-30,603636.SH,0.5951522868449437
2023-03-30,603200.SH,0.5154018072326945
2023-03-30,000553.SZ,0.1602750058281272
2023-03-30,002921.SZ,0.8527515201214891
2023-03-30,603096.SH,0.424837304358552
2023-03-30,688557.SH,1.0
2023-03-30,300942.SZ,1.0
2023-03-30,600106.SH,1.0
2023-03-30,000338.SZ,0.9848177480662228
2023-03-30,600761.SH,0.6102999777613816
2023-03-30,002535.SZ,0.8540426940899096
2023-03-30,300503.SZ,0.8494664366965078
2023-03-30,300598.SZ,0.7132842161298525
2023-03-30,300637.SZ,0.6038429221148893
2023-03-30,688485.SH,1.0
2023-03-30,301369.SZ,1.0
2023-03-30,600511.SH,0.6174454883619026
2023-03-30,003011.SZ,1.0
2023-03-30,603212.SH,1.0
2023-03-30,688439.SH,1.0
2023-03-30,603266.SH,0.45734243231385635
2023-03-30,600857.SH,0.8421662589847961
2023-03-30,300583.SZ,1.0
2023-03-30,300853.SZ,1.0
2023-03-30,600739.SH,0.8889403485399402
2023-03-30,002014.SZ,0.681153954686261
2023-03-30,300733.SZ,1.0
2023-03-30,002321.SZ,0.7599974007005341
2023-03-30,300640.SZ,0.8714763991890577
2023-03-30,600918.SH,1.0
2023-03-30,301316.SZ,1.0
2023-03-30,300901.SZ,1.0
2023-03-30,605268.SH,1.0
2023-03-30,600759.SH,0.7748891246470541
2023-03-30,000668.SZ,0.5914735871433296
2023-03-30,833509.BJ,0.6789700853735688
2023-03-30,688617.SH,1.0
2023-03-30,600661.SH,1.0
2023-03-30,601880.SH,0.3470617508444498
2023-03-30,600610.SH,1.0
2023-03-30,600749.SH,0.7359365960424705
2023-03-30,002507.SZ,0.6433766371864729
2023-03-30,873527.BJ,1.0
2023-03-30,605008.SH,1.0
2023-03-30,002199.SZ,0.8719189231662198
2023-03-30,600818.SH,0.6473366487375887
2023-03-30,601963.SH,1.0
2023-03-30,601528.SH,1.0
2023-03-30,688227.SH,1.0
2023-03-30,600481.SH,0.6593371891039335
2023-03-30,601107.SH,0.521017107003159
2023-03-30,836807.BJ,1.0
2023-03-30,603826.SH,0.46915366880341086
2023-03-30,300960.SZ,1.0
2023-03-30,300287.SZ,1.0
2023-03-30,603192.SH,0.2968750016902072
2023-03-30,300866.SZ,0.9709593183472146
2023-03-30,688606.SH,1.0
2023-03-30,002660.SZ,1.0
2023-03-30,600329.SH,0.42414929942081286
2023-03-30,301130.SZ,1.0
2023-03-30,600265.SH,0.4500007704160354
2023-03-30,600021.SH,0.4592235395003496
2023-03-30,002803.SZ,1.0
2023-03-30,300015.SZ,0.5276819901154692
2023-03-30,600110.SH,0.866015218785648
2023-03-30,600633.SH,0.5092254214367207
2023-03-30,688486.SH,1.0
2023-03-30,603855.SH,0.648446641920374
2023-03-30,300749.SZ,1.0
2023-03-30,600135.SH,0.5431534432562871
2023-03-30,300182.SZ,0.9423002403730018
2023-03-30,300836.SZ,1.0
2023-03-30,603219.SH,0.8628364232066272
2023-03-30,002857.SZ,0.799247890624993
2023-03-30,300042.SZ,0.7221998280162064
2023-03-30,002730.SZ,1.0
2023-03-30,000498.SZ,0.4746055484027968
2023-03-30,601607.SH,0.4068904298173156
2023-03-30,834021.BJ,0.8060473757129818
2023-03-30,300127.SZ,0.564372092970305
2023-03-30,300921.SZ,1.0
2023-03-30,603217.SH,1.0
2023-03-30,301183.SZ,1.0
2023-03-30,300180.SZ,0.8752506815074049
2023-03-30,002177.SZ,0.8388820589952367
2023-03-30,603279.SH,1.0
2023-03-30,002207.SZ,0.6983094610000319
2023-03-30,603637.SH,1.0
2023-03-30,300193.SZ,1.0
2023-03-30,603301.SH,0.4784369283569958
2023-03-30,300494.SZ,1.0
2023-03-30,301313.SZ,1.0
2023-03-30,300410.SZ,0.6440645045656941
2023-03-30,688359.SH,1.0
2023-03-30,000090.SZ,0.604206018738835
2023-03-30,300973.SZ,1.0
2023-03-30,430556.BJ,1.0
2023-03-30,601216.SH,0.6805315898975554
2023-03-30,002919.SZ,0.6248661370126924
2023-03-30,300152.SZ,1.0
2023-03-30,605128.SH,1.0
2023-03-30,600203.SH,0.7562027350839742
2023-03-30,603023.SH,1.0
2023-03-30,002061.SZ,0.576509824253199
2023-03-30,300366.SZ,0.9507548231425109
2023-03-30,001914.SZ,0.4883490128445138
2023-03-30,603657.SH,1.0
2023-03-30,000918.SZ,0.7009999997228828
2023-03-30,000887.SZ,0.5945639653346361
2023-03-30,000800.SZ,0.5457331618445084
2023-03-30,002049.SZ,0.7399958430893182
2023-03-30,688291.SH,1.0
2023-03-30,002256.SZ,1.0
2023-03-30,600158.SH,1.0
2023-03-30,001267.SZ,1.0
2023-03-30,000564.SZ,0.987420570844851
2023-03-30,300286.SZ,0.7325965979141216
2023-03-30,605066.SH,1.0
2023-03-30,300996.SZ,0.9956569293457675
2023-03-30,300793.SZ,0.645916048605002
2023-03-30,688501.SH,1.0
2023-03-30,002367.SZ,0.8292127443689696
2023-03-30,002736.SZ,0.4550036407100948
2023-03-30,600368.SH,0.6354771033406683
2023-03-30,603169.SH,0.47910588963218104
2023-03-30,688420.SH,1.0
2023-03-30,300105.SZ,0.5799979745272558
2023-03-30,603321.SH,0.37817589576547644
2023-03-30,601398.SH,0.5411266730615878
2023-03-30,600755.SH,0.6570100193862745
2023-03-30,002480.SZ,0.8378495137477251
2023-03-30,600077.SH,0.6122036713236456
2023-03-30,600919.SH,0.9178511320157442
2023-03-30,300690.SZ,0.8552479200557681
2023-03-30,600608.SH,0.8106875358835931
2023-03-30,603133.SH,0.7616497104001776
2023-03-30,002767.SZ,0.4395966837587635
2023-03-30,002415.SZ,0.5809572747955379
2023-03-30,300280.SZ,0.7912436611527239
2023-03-30,300328.SZ,1.0
2023-03-30,300759.SZ,1.0
2023-03-30,603979.SH,0.5538273192232895
2023-03-30,002055.SZ,0.8183795978857143
2023-03-30,301048.SZ,1.0
2023-03-30,002741.SZ,0.6768153958064975
2023-03-30,300391.SZ,1.0
2023-03-30,002278.SZ,0.8597987803828374
2023-03-30,002943.SZ,1.0
2023-03-30,301167.SZ,1.0
2023-03-30,002002.SZ,1.0
2023-03-30,301037.SZ,1.0
2023-03-30,688058.SH,1.0
2023-03-30,002276.SZ,1.0
2023-03-30,000510.SZ,0.8897967819800376
2023-03-30,003025.SZ,1.0
2023-03-30,300097.SZ,0.8617596754728357
2023-03-30,600022.SH,0.4507014941804685
2023-03-30,600171.SH,0.74620447329998
2023-03-30,605155.SH,1.0
2023-03-30,000014.SZ,0.6598332804398487
2023-03-30,300124.SZ,0.7937061073932825
2023-03-30,600876.SH,1.0
2023-03-30,300651.SZ,0.7283022419913722
2023-03-30,600983.SH,0.4266212966720156
2023-03-30,002915.SZ,1.0
2023-03-30,600654.SH,1.0
2023-03-30,688409.SH,1.0
2023-03-30,600010.SH,0.6472236375569693
2023-03-30,000683.SZ,0.7592134908924537
2023-03-30,600621.SH,0.4274350142558168
2023-03-30,002476.SZ,0.7861867752636209
2023-03-30,688116.SH,1.0
2023-03-30,300368.SZ,0.7034509141596991
2023-03-30,300525.SZ,0.9466959253169825
2023-03-30,301217.SZ,1.0
2023-03-30,688525.SH,1.0
2023-03-30,300394.SZ,1.0
2023-03-30,000639.SZ,1.0
2023-03-30,300183.SZ,1.0
2023-03-30,300453.SZ,0.8925206256002035
2023-03-30,002755.SZ,1.0
2023-03-30,000955.SZ,0.8974581928480513
2023-03-30,300003.SZ,0.9018331279286491
2023-03-30,600777.SH,1.0
2023-03-30,688226.SH,1.0
2023-03-30,002502.SZ,0.72966412524206
2023-03-30,001207.SZ,1.0
2023-03-30,002298.SZ,1.0
2023-03-30,002144.SZ,0.9251368559032473
2023-03-30,002584.SZ,0.9427289454723983
2023-03-30,002592.SZ,0.7236363057792056
2023-03-30,600220.SH,1.0
2023-03-30,002370.SZ,0.8198660049796332
2023-03-30,600519.SH,1.0
2023-03-30,688096.SH,1.0
2023-03-30,300658.SZ,0.6850217341753221
2023-03-30,600781.SH,0.9718164800067115
2023-03-30,000948.SZ,0.6698220073572484
2023-03-30,002544.SZ,0.6991484075980138
2023-03-30,600622.SH,0.7083343290421568
2023-03-30,002832.SZ,0.8107569597322739
2023-03-30,603603.SH,1.0
2023-03-30,873122.BJ,1.0
2023-03-30,002381.SZ,0.8904448848944522
2023-03-30,300195.SZ,0.9313977894247158
2023-03-30,002451.SZ,0.6176787377404958
2023-03-30,300224.SZ,0.5445002343831353
2023-03-30,300347.SZ,0.9068226271218236
2023-03-30,688289.SH,0.9918701283385324
2023-03-30,002516.SZ,0.7647906043670342
2023-03-30,688268.SH,1.0
2023-03-30,600153.SH,0.5230262399817259
2023-03-30,603679.SH,1.0
2023-03-30,601800.SH,0.201972526740265
2023-03-30,601108.SH,0.6759549232615059
2023-03-30,600982.SH,1.0
2023-03-30,300320.SZ,0.9645384294518407
2023-03-30,688320.SH,0.9829665391419935
2023-03-30,603648.SH,0.6420389097736265
2023-03-30,300220.SZ,0.6410632033717928
2023-03-30,300045.SZ,0.8895079910448158
2023-03-30,600187.SH,0.7362570430346786
2023-03-30,688057.SH,1.0
2023-03-30,688167.SH,1.0
2023-03-30,688078.SH,0.5342463800588166
2023-03-30,600594.SH,0.7658148512098678
2023-03-30,002438.SZ,1.0
2023-03-30,000068.SZ,0.7352333322920191
2023-03-30,301345.SZ,1.0
2023-03-30,002529.SZ,0.7985576923076959
2023-03-30,002595.SZ,0.8870530226067938
2023-03-30,603059.SH,0.25
2023-03-30,600764.SH,0.37534069411533505
2023-03-30,605389.SH,1.0
2023-03-30,601952.SH,0.3215555689405076
2023-03-30,600272.SH,0.597438856250012
2023-03-30,688298.SH,1.0
2023-03-30,002761.SZ,1.0
2023-03-30,000969.SZ,0.6447726179485921
2023-03-30,002201.SZ,0.7405313380866325
2023-03-30,600839.SH,0.7677522925556799
2023-03-30,300988.SZ,1.0
2023-03-30,600655.SH,0.5181019125688013
2023-03-30,002176.SZ,0.8587727688522585
2023-03-30,603138.SH,0.5210941338493633
2023-03-30,603676.SH,0.3186100274526849
2023-03-30,300855.SZ,0.9996104228581253
2023-03-30,600283.SH,0.600090205616578
2023-03-30,839729.BJ,1.0
2023-03-30,688184.SH,1.0
2023-03-30,688220.SH,1.0
2023-03-30,836957.BJ,1.0
2023-03-30,300261.SZ,0.624729688187345
2023-03-30,002064.SZ,0.4705621969831222
2023-03-30,002548.SZ,0.8161133079459614
2023-03-30,873223.BJ,1.0
2023-03-30,600323.SH,0.624971969914778
2023-03-30,688282.SH,1.0
2023-03-30,688312.SH,1.0
2023-03-30,837663.BJ,1.0
2023-03-30,002554.SZ,0.8728384060402629
2023-03-30,000554.SZ,1.0
2023-03-30,002250.SZ,0.7448291557525915
2023-03-30,300020.SZ,0.8668160672307474
2023-03-30,301078.SZ,1.0
2023-03-30,600822.SH,0.3977603890312461
2023-03-30,603901.SH,0.4960065443190098
2023-03-30,832802.BJ,1.0
2023-03-30,301163.SZ,1.0
2023-03-30,600319.SH,0.7977376090800198
2023-03-30,600525.SH,0.8688608473383307
2023-03-30,301169.SZ,1.0
2023-03-30,603136.SH,0.738702663248126
2023-03-30,600271.SH,0.5998411575151633
2023-03-30,002578.SZ,0.6558963517226108
2023-03-30,600642.SH,0.46010707400780615
2023-03-30,301019.SZ,1.0
2023-03-30,300906.SZ,1.0
2023-03-30,002297.SZ,0.7954085760357408
2023-03-30,301286.SZ,1.0
2023-03-30,300171.SZ,1.0
2023-03-30,002606.SZ,0.7958297506650154
2023-03-30,000795.SZ,0.5079909284041368
2023-03-30,300761.SZ,1.0
2023-03-30,688528.SH,1.0
2023-03-30,002827.SZ,0.4021081956521802
2023-03-30,688115.SH,1.0
2023-03-30,300277.SZ,0.7014963753772189
2023-03-30,603335.SH,0.7212542211206275
2023-03-30,000333.SZ,0.6835005928206245
2023-03-30,603806.SH,0.3809492956719417
2023-03-30,688006.SH,1.0
2023-03-30,600887.SH,0.9146263843531708
2023-03-30,600035.SH,0.623591716830073
2023-03-30,000006.SZ,0.6300814958694175
2023-03-30,688011.SH,0.7922687637769635
2023-03-30,300189.SZ,0.8725757944957181
2023-03-30,603255.SH,1.0
2023-03-30,002732.SZ,0.4688150353681463
2023-03-30,603324.SH,1.0
2023-03-30,000710.SZ,1.0
2023-03-30,002929.SZ,1.0
2023-03-30,600233.SH,0.6461187753170867
2023-03-30,835670.BJ,0.8328909944909264
2023-03-30,000921.SZ,0.4276249591657267
2023-03-30,600436.SH,0.45212825107376803
2023-03-30,600682.SH,0.7392892183196137
2023-03-30,002547.SZ,0.7150746358078586
2023-03-30,603556.SH,0.41762123232017223
2023-03-30,002154.SZ,0.8286032763992782
2023-03-30,000987.SZ,0.529933185249255
2023-03-30,688183.SH,1.0
2023-03-30,600366.SH,0.6594624926853923
2023-03-30,300875.SZ,1.0
2023-03-30,002212.SZ,0.9278093272003998
2023-03-30,600955.SH,1.0
2023-03-30,600686.SH,0.7367591800417479
2023-03-30,002911.SZ,1.0
2023-03-30,300245.SZ,0.8690979169393056
2023-03-30,301298.SZ,1.0
2023-03-30,300965.SZ,1.0
2023-03-30,002602.SZ,0.9727368153603112
2023-03-30,837046.BJ,1.0
2023-03-30,002327.SZ,0.8298056080326139
2023-03-30,002864.SZ,0.8283041458541658
2023-03-30,836871.BJ,1.0
2023-03-30,002068.SZ,0.6527500391369307
2023-03-30,300847.SZ,1.0
2023-03-30,603018.SH,0.9600335078940148
2023-03-30,300375.SZ,1.0
2023-03-30,601021.SH,1.0
2023-03-30,600567.SH,0.7188287789406484
2023-03-30,002678.SZ,0.40462661978446574
2023-03-30,603816.SH,0.6153276683221424
2023-03-30,003020.SZ,1.0
2023-03-30,002555.SZ,0.9507630659056836
2023-03-30,600584.SH,0.8668778586532544
2023-03-30,603012.SH,0.7961007823300413
2023-03-30,838402.BJ,1.0
